MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,Total Bath,Total Porch SF
50,RM,50.0,8600,Pave,Reg,Bnk,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1937,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,780.0,GasA,TA,Y,SBrkr,1376,3,1,TA,7,Typ,1,Detchd,1937.0,Unf,1.0,198.0,TA,TA,N,0,0,0,6,2006,WD ,119500,2.0,0
50,RL,60.0,13680,Pave,Reg,HLS,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,840.0,GasA,Ex,Y,SBrkr,1567,2,1,TA,6,Min2,2,Detchd,1961.0,Unf,2.0,440.0,TA,TA,Y,0,0,0,2,2009,WD ,205000,2.5,171
70,RL,60.0,10800,Pave,Reg,Lvl,OldTown,Norm,Norm,1Fam,2Story,5,9,1895,1999,Gable,CompShg,Wd Sdng,HdBoard,None,0.0,TA,Gd,CBlock,Gd,TA,Av,736.0,GasA,Ex,Y,SBrkr,1534,3,1,Gd,6,Typ,0,NA,0,NA,0.0,0.0,NA,NA,N,0,0,0,7,2007,WD ,148000,1.5,112
120,RL,39.0,5389,Pave,IR1,Lvl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,1595.0,GasA,Ex,Y,SBrkr,1616,2,1,Gd,5,Typ,1,Attchd,1995.0,RFn,2.0,608.0,TA,TA,Y,237,0,0,3,2010,WD ,236500,3.0,152
50,RL,60.0,10890,Pave,Reg,Lvl,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,1938,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,1058.0,GasA,TA,Y,SBrkr,1551,3,1,Fa,6,Typ,0,Detchd,1938.0,Unf,1.0,240.0,Fa,TA,Y,0,0,0,7,2006,WD ,137000,3.0,0
20,RL,68.0,9768,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,960.0,GasA,Gd,Y,SBrkr,960,2,1,TA,5,Typ,0,Attchd,1955.0,RFn,1.0,330.0,TA,TA,Y,0,0,0,2,2009,WD ,122000,2.0,70
20,RL,73.0,8993,Pave,IR1,Lvl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,1302.0,GasA,Ex,Y,SBrkr,1302,3,1,Gd,6,Typ,0,Attchd,2007.0,Fin,2.0,436.0,TA,TA,Y,0,0,0,8,2007,New,176485,2.0,22
30,RL,50.0,11672,Pave,IR2,Lvl,BrkSide,Norm,Norm,1Fam,1Story,5,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,816.0,GasA,TA,Y,FuseA,816,2,1,TA,4,Typ,0,Detchd,1925.0,Unf,1.0,210.0,Fa,Fa,N,168,0,0,7,2006,WD ,109000,1.0,112
120,RM,69.4,9763,Pave,IR1,Lvl,GrnHill,Norm,Norm,TwnhsE,1Story,7,5,1998,1998,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,239.0,Gd,TA,PConc,Gd,TA,No,1502.0,GasA,Ex,Y,SBrkr,1502,1,1,Gd,5,Typ,1,Attchd,1998.0,Fin,1.0,286.0,TA,TA,Y,0,0,0,9,2007,WD ,330000,2.5,0
20,RM,56.0,9836,Pave,Reg,Bnk,OldTown,Artery,Norm,1Fam,1Story,6,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,192.0,GasA,Gd,N,SBrkr,1133,3,1,TA,7,Typ,0,Detchd,2008.0,Unf,1.0,308.0,TA,TA,Y,0,0,0,12,2008,WD ,143000,2.0,175
60,RL,89.0,10557,Pave,IR1,Lvl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1998,1998,Gable,CompShg,MetalSd,MetalSd,BrkFace,422.0,Gd,TA,PConc,Ex,TA,Gd,1408.0,GasA,Ex,Y,SBrkr,3078,4,1,Gd,9,Typ,1,Attchd,1998.0,Fin,3.0,806.0,TA,TA,Y,108,0,0,7,2007,WD ,410000,3.5,87
60,RL,70.0,8462,Pave,IR1,Lvl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,105.0,Gd,Gd,PConc,Gd,Gd,No,928.0,GasA,Ex,Y,SBrkr,1721,3,1,Gd,7,Typ,0,Attchd,1994.0,RFn,2.0,471.0,TA,TA,Y,300,0,0,7,2007,WD ,201000,3.0,87
50,RL,60.0,10818,Pave,Reg,Lvl,OldTown,Norm,Norm,1Fam,1.5Fin,4,4,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,1077.0,GasA,TA,Y,FuseA,1760,4,1,TA,7,Typ,1,Detchd,1935.0,Unf,2.0,648.0,Fa,TA,Y,120,0,0,2,2006,COD,80000,1.5,96
70,RL,61.0,7259,Pave,IR1,Lvl,Crawfor,Norm,Norm,1Fam,2Story,6,8,1945,2002,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,1028.0,GasA,Ex,Y,SBrkr,2320,3,1,Gd,9,Typ,1,Detchd,1945.0,Unf,1.0,180.0,TA,TA,Y,224,0,0,7,2007,WD ,259500,3.5,0
60,RL,74.9,11800,Pave,IR1,Lvl,Timber,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,94.0,Gd,TA,PConc,Gd,TA,Gd,1122.0,GasA,Ex,Y,SBrkr,2486,5,1,Gd,10,Typ,1,BuiltIn,2003.0,Fin,2.0,452.0,TA,TA,Y,143,0,0,7,2007,WD ,279900,4.5,32
20,RL,75.0,7500,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1994,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,1246.0,GasA,Ex,Y,SBrkr,1246,3,1,Gd,6,Typ,0,Attchd,1959.0,RFn,1.0,305.0,TA,TA,Y,218,0,0,5,2010,WD ,154000,2.5,0
50,RL,62.0,6488,Pave,Reg,Lvl,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1942,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,799.0,GasA,Ex,N,FuseA,1150,3,1,TA,6,Mod,2,BuiltIn,1942.0,Unf,1.0,215.0,TA,TA,Y,264,0,0,3,2006,WD ,128000,1.0,0
20,RL,110.0,14230,Pave,Reg,Lvl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,640.0,Gd,TA,PConc,Gd,TA,No,1566.0,GasA,Ex,Y,SBrkr,1600,3,1,Gd,7,Typ,1,Attchd,2007.0,RFn,3.0,890.0,TA,TA,Y,0,0,0,7,2009,WD ,256300,2.0,56
50,RL,110.0,7810,Pave,IR1,HLS,Crawfor,Norm,Norm,1Fam,1.5Fin,4,6,1930,2003,Gable,CompShg,AsbShng,CmentBd,None,0.0,TA,Gd,BrkTil,TA,Gd,No,930.0,GasA,Ex,Y,SBrkr,1755,4,1,Gd,7,Typ,1,Detchd,1930.0,Unf,1.0,231.0,Fa,TA,Y,0,0,0,11,2007,WD ,188000,2.0,40
20,RL,85.0,14331,Pave,Reg,Lvl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,630.0,Gd,TA,PConc,Ex,TA,Gd,1800.0,GasA,Ex,Y,SBrkr,1800,3,1,Gd,7,Typ,1,Attchd,2002.0,Fin,3.0,765.0,TA,TA,Y,270,0,0,5,2006,WD ,312500,3.0,78
160,FV,30.0,3182,Pave,Reg,Lvl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,600.0,GasA,Ex,Y,SBrkr,1200,2,1,Gd,4,Typ,0,Detchd,2004.0,RFn,2.0,480.0,TA,TA,Y,0,0,0,6,2010,WD ,151000,2.5,172
160,RM,24.0,1920,Pave,Reg,Lvl,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,376.0,TA,TA,CBlock,TA,TA,No,765.0,GasA,Ex,Y,SBrkr,1365,2,1,TA,6,Min1,0,Detchd,1971.0,Unf,2.0,440.0,TA,TA,Y,240,0,0,8,2007,WD ,122500,2.5,36
60,RL,68.0,10110,Pave,Reg,Lvl,SawyerW,Norm,Norm,1Fam,2Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,835.0,GasA,Ex,Y,SBrkr,1696,3,1,Gd,7,Typ,0,Attchd,2003.0,RFn,2.0,542.0,TA,TA,Y,143,0,0,7,2008,WD ,188000,3.5,66
60,RL,91.0,10984,Pave,IR1,Lvl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,945.0,GasA,Ex,Y,SBrkr,1809,3,1,Gd,8,Typ,0,Attchd,2005.0,RFn,2.0,638.0,TA,TA,Y,144,0,0,5,2006,New,209700,2.5,54
20,RL,85.0,14082,Pave,IR1,HLS,StoneBr,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,945.0,Gd,TA,PConc,Ex,Gd,Gd,2220.0,GasA,Ex,Y,SBrkr,2234,1,1,Gd,7,Typ,1,Attchd,2006.0,RFn,2.0,724.0,TA,TA,Y,390,0,0,1,2007,WD ,441929,2.5,80
60,RL,50.0,8480,Pave,IR1,Lvl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,Gd,TA,PConc,Gd,TA,No,886.0,GasA,Ex,Y,SBrkr,1680,3,1,Gd,7,Typ,0,Attchd,1993.0,RFn,2.0,474.0,TA,TA,Y,144,0,0,10,2008,WD ,163000,3.0,96
60,RL,76.0,12205,Pave,IR1,Low,ClearCr,Norm,Norm,1Fam,2Story,6,8,1966,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,157.0,TA,TA,CBlock,TA,Fa,Gd,832.0,GasA,Gd,Y,SBrkr,2087,5,1,Gd,9,Typ,0,Attchd,1966.0,Fin,2.0,444.0,TA,TA,Y,133,0,0,7,2007,WD ,187500,2.5,168
20,RL,90.0,15750,Pave,Reg,Lvl,CollgCr,Feedr,Norm,1Fam,1Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,260.0,Gd,TA,PConc,Gd,TA,Gd,1462.0,GasA,Ex,Y,SBrkr,1513,2,1,Gd,5,Typ,1,Attchd,1999.0,Fin,2.0,521.0,TA,TA,Y,135,0,0,6,2009,WD ,220000,3.0,34
20,RL,70.0,8050,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,1993,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,949.0,GasA,TA,Y,SBrkr,1107,3,1,Gd,5,Typ,0,Attchd,1967.0,RFn,1.0,308.0,TA,TA,Y,88,0,0,3,2007,WD ,127000,2.0,64
20,RL,60.0,7200,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,7,1955,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,Slab,NA,NA,NA,0.0,GasA,Ex,Y,SBrkr,827,2,1,TA,5,Mod,1,Detchd,1967.0,Unf,1.0,392.0,TA,TA,Y,0,0,0,4,2010,WD ,107500,1.0,0
75,RM,35.0,6300,Pave,Reg,Lvl,OldTown,Norm,Norm,1Fam,2.5Unf,6,6,1914,2001,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,742.0,GasA,Ex,Y,SBrkr,1484,3,1,TA,9,Typ,1,NA,0,NA,0.0,0.0,NA,NA,Y,0,0,0,6,2008,WD ,128000,2.0,425
30,RM,30.0,5232,Pave,IR3,Bnk,OldTown,Artery,Norm,1Fam,1Story,5,5,1925,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,680.0,GasA,Gd,N,FuseP,764,2,1,TA,4,Typ,0,Detchd,1965.0,Unf,2.0,504.0,TA,TA,N,0,0,0,6,2008,WD ,73000,1.0,0
20,RL,72.0,11846,Pave,IR1,HLS,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,562.0,Gd,TA,PConc,Ex,TA,Gd,1792.0,GasA,Ex,Y,SBrkr,1792,2,1,Ex,6,Typ,1,Attchd,2003.0,Fin,3.0,874.0,TA,TA,Y,206,0,0,8,2006,WD ,374000,3.0,49
60,RL,130.0,16900,Pave,Reg,Lvl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,1110.0,Gd,TA,PConc,Ex,TA,Mn,1479.0,GasA,Ex,Y,SBrkr,2649,4,1,Gd,10,Typ,1,Attchd,2001.0,Fin,3.0,746.0,TA,TA,Y,0,0,0,1,2008,WD ,421250,3.5,60
60,RL,69.0,9636,Pave,IR1,Lvl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,808.0,GasA,Gd,Y,SBrkr,1593,3,1,TA,7,Typ,1,BuiltIn,1993.0,RFn,2.0,389.0,TA,TA,Y,342,0,0,12,2009,WD ,178000,2.5,40
85,RL,90.0,10012,Pave,Reg,Lvl,Edwards,Norm,Norm,1Fam,SFoyer,4,5,1972,1972,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,1138.0,GasA,TA,Y,SBrkr,1181,3,1,TA,6,Typ,0,Detchd,1974.0,RFn,2.0,588.0,TA,TA,Y,0,0,0,4,2008,WD ,137500,3.0,180
20,RL,91.0,14303,Pave,IR1,Lvl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1994,Hip,CompShg,HdBoard,HdBoard,BrkFace,554.0,Gd,TA,PConc,Gd,TA,Gd,1986.0,GasA,Ex,Y,SBrkr,1987,2,1,Gd,7,Typ,1,Attchd,1994.0,Fin,2.0,691.0,TA,TA,Y,262,0,0,8,2008,WD ,301500,3.0,36
70,RL,43.0,5707,Pave,Reg,Bnk,SWISU,Feedr,Norm,1Fam,2Story,6,6,1935,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,583.0,GasA,Gd,Y,FuseF,1242,3,1,TA,6,Typ,1,Detchd,1926.0,Unf,1.0,180.0,Fa,TA,Y,329,0,0,3,2009,WD ,105000,1.5,96
20,RL,78.0,9360,Pave,Reg,Lvl,NAmes,Feedr,Norm,1Fam,1Story,6,7,1968,2004,Hip,CompShg,HdBoard,HdBoard,BrkFace,203.0,TA,TA,CBlock,TA,TA,Av,976.0,GasA,TA,Y,SBrkr,976,2,1,Gd,4,Typ,1,Attchd,1968.0,RFn,2.0,504.0,TA,TA,Y,94,0,0,8,2006,WD ,157500,2.0,0
50,RM,40.0,5680,Pave,Reg,Lvl,OldTown,Norm,Norm,1Fam,1.5Fin,5,3,1901,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,969.0,GasA,TA,N,FuseA,1214,2,1,TA,6,Typ,0,Detchd,1920.0,Unf,1.0,216.0,TA,TA,N,0,0,0,9,2007,WD ,117000,1.0,77
20,RL,70.0,7000,Pave,Reg,Lvl,NAmes,Artery,Norm,1Fam,1Story,5,6,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,864.0,GasA,Gd,Y,SBrkr,864,3,1,TA,5,Typ,0,Attchd,1962.0,Unf,1.0,336.0,TA,TA,Y,0,0,0,2,2006,WD ,105000,1.5,0
50,RL,51.0,10480,Pave,Reg,Lvl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,1064.0,GasA,Ex,Y,FuseA,1639,3,1,TA,6,Maj2,0,Detchd,1936.0,Unf,1.0,240.0,TA,TA,Y,0,0,0,3,2008,WD ,115000,1.0,0
20,RL,95.0,11578,Pave,Reg,Lvl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,302.0,Ex,TA,PConc,Ex,TA,No,1736.0,GasA,Ex,Y,SBrkr,1736,3,1,Ex,7,Typ,1,Attchd,2008.0,RFn,3.0,834.0,TA,TA,Y,319,0,0,7,2009,WD ,360000,2.0,90
90,RL,64.0,7018,Pave,Reg,Bnk,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Slab,NA,NA,NA,0.0,GasA,TA,Y,SBrkr,1535,4,2,TA,8,Typ,0,Attchd,1979.0,Unf,2.0,400.0,TA,TA,Y,0,0,0,6,2009,WD ,118858,2.0,0
60,RL,67.6,9130,Pave,Reg,Lvl,NWAmes,Feedr,Norm,1Fam,2Story,6,8,1966,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,252.0,TA,TA,CBlock,TA,TA,No,800.0,GasA,Gd,Y,SBrkr,1632,4,1,Gd,7,Typ,0,Attchd,1966.0,Unf,2.0,484.0,TA,TA,Y,0,0,0,7,2008,WD ,173000,2.0,40
30,RL,60.0,10800,Pave,Reg,Lvl,OldTown,Norm,Norm,1Fam,1Story,3,5,1890,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,630.0,GasA,TA,Y,FuseA,725,1,1,TA,4,Typ,0,Detchd,1959.0,Unf,1.0,320.0,TA,TA,Y,0,0,0,11,2009,WD ,78500,1.5,30
60,RL,62.0,8244,Pave,IR1,Lvl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,840.0,GasA,Ex,Y,SBrkr,1720,3,1,Gd,7,Typ,1,Attchd,2004.0,Fin,2.0,440.0,TA,TA,Y,100,0,0,5,2007,WD ,183500,2.5,48
20,RM,60.0,6000,Pave,Reg,Bnk,OldTown,Norm,Norm,2fmCon,1Story,4,4,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,Fa,TA,CBlock,Fa,TA,No,936.0,GasA,TA,N,SBrkr,936,2,1,TA,4,Min2,0,Detchd,1974.0,Unf,2.0,576.0,TA,TA,Y,0,0,0,2,2009,WD ,93000,1.0,144
120,RL,52.6,3621,Pave,Reg,Lvl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,72.0,Gd,TA,PConc,Gd,TA,Gd,1406.0,GasA,Ex,Y,SBrkr,1589,2,1,Gd,7,Typ,1,Attchd,2003.0,Fin,3.0,630.0,TA,TA,Y,143,0,0,11,2007,WD ,226500,3.0,20
60,RL,59.0,7837,Pave,IR1,Lvl,Gilbert,Norm,Norm,1Fam,2Story,6,7,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,799.0,GasA,Gd,Y,SBrkr,1571,3,1,TA,7,Typ,1,Attchd,1993.0,RFn,2.0,380.0,TA,TA,Y,0,0,0,5,2009,WD ,178000,2.5,40
20,RL,72.0,10665,Pave,IR1,Lvl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,167.0,Gd,TA,PConc,Gd,TA,Av,1453.0,GasA,Ex,Y,SBrkr,1479,3,1,Gd,7,Typ,0,Attchd,2003.0,RFn,2.0,558.0,TA,TA,Y,144,0,0,6,2007,WD ,226000,3.0,29
60,RL,70.0,10457,Pave,IR1,Lvl,Mitchel,Norm,Norm,1Fam,2Story,5,7,1969,1969,Gable,CompShg,VinylSd,VinylSd,BrkFace,178.0,Gd,Ex,CBlock,TA,TA,Gd,784.0,GasA,Ex,Y,SBrkr,1632,4,1,TA,7,Typ,1,Attchd,1969.0,RFn,2.0,898.0,TA,TA,Y,0,0,0,4,2009,WD ,173000,1.5,541
20,RL,60.0,8281,Pave,IR1,Lvl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,864.0,GasA,Gd,Y,SBrkr,864,3,1,TA,5,Typ,1,Detchd,1965.0,Unf,1.0,360.0,TA,TA,Y,0,0,0,12,2009,WD ,62383,1.0,236
60,RL,67.0,14948,Pave,IR1,Lvl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,268.0,Ex,TA,PConc,Ex,TA,Av,1452.0,GasA,Ex,Y,SBrkr,2713,3,1,Ex,11,Typ,1,Attchd,2008.0,Fin,3.0,858.0,TA,TA,Y,126,0,0,11,2008,New,446261,3.5,66
70,RL,43.0,7000,Pave,Reg,Lvl,SWISU,Feedr,Norm,1Fam,2Story,7,8,1926,1997,Gable,CompShg,Wd Sdng,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,624.0,GasA,Ex,Y,SBrkr,1479,3,1,Gd,6,Typ,2,Detchd,1926.0,Unf,1.0,312.0,TA,TA,Y,530,0,0,5,2006,WD ,160000,2.0,56
120,RM,53.5,3940,Pave,Reg,Lvl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,24.0,Gd,TA,PConc,Gd,TA,No,1393.0,GasA,Ex,Y,SBrkr,1576,2,1,Gd,7,Typ,1,Attchd,2004.0,RFn,3.0,668.0,TA,TA,Y,143,0,0,5,2008,WD ,219990,3.0,20
20,RL,93.0,9382,Pave,IR1,Lvl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,125.0,Gd,TA,PConc,Gd,TA,No,1468.0,GasA,Ex,Y,SBrkr,1479,3,1,Gd,6,Typ,0,Attchd,1999.0,RFn,2.0,577.0,TA,TA,Y,120,0,0,7,2008,WD ,191000,2.0,25
40,RL,55.0,6854,Pave,Reg,Bnk,BrkSide,Norm,Norm,1Fam,1Story,5,7,1925,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,TA,TA,No,756.0,GasA,TA,N,FuseA,1060,1,1,TA,6,Mod,1,Detchd,1969.0,Unf,1.0,308.0,Fa,TA,Y,0,0,0,8,2007,WD ,136500,2.0,215
30,RL,74.1,11515,Pave,IR1,Lvl,Edwards,Norm,Norm,1Fam,1Story,4,5,1958,1994,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,NA,NA,NA,0.0,GasA,TA,N,SBrkr,943,3,1,Gd,5,Min2,0,Detchd,1958.0,Unf,1.0,308.0,TA,TA,N,0,0,0,8,2007,WD ,80000,1.0,60
50,RL,80.5,13837,Pave,IR1,Lvl,NWAmes,Norm,Norm,1Fam,1.5Fin,7,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,178.0,Gd,Gd,PConc,Gd,Gd,No,1204.0,GasA,Gd,Y,SBrkr,2183,4,1,Gd,9,Typ,0,Attchd,1988.0,Unf,3.0,786.0,TA,TA,Y,0,0,0,2,2006,WD ,229000,2.5,0
60,RL,80.0,9938,Pave,Reg,Lvl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1994,Gable,CompShg,MetalSd,MetalSd,BrkFace,246.0,Gd,TA,PConc,Gd,TA,No,1050.0,GasA,Ex,Y,SBrkr,1949,3,1,Gd,8,Typ,1,Attchd,1993.0,Fin,2.0,574.0,TA,TA,Y,156,0,0,6,2010,WD ,236000,3.5,90
20,RL,85.0,12633,Pave,IR1,HLS,Timber,PosA,PosA,1Fam,1Story,10,5,2006,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,242.0,Ex,TA,PConc,Ex,TA,Gd,1824.0,GasA,Ex,Y,SBrkr,1824,3,1,Ex,8,Typ,1,Attchd,2006.0,Fin,3.0,932.0,TA,TA,Y,160,0,0,9,2007,New,392000,2.0,144
70,RM,57.0,6876,Pave,Reg,Lvl,IDOTRR,Norm,Norm,1Fam,2Story,6,5,1927,1950,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,Fa,No,720.0,GasA,Fa,Y,SBrkr,1930,4,1,TA,8,Typ,0,Attchd,1927.0,Unf,1.0,316.0,TA,TA,Y,0,0,0,8,2009,WD ,149000,3.0,213
160,FV,36.0,3951,Pave,IR1,Lvl,Somerst,Norm,Norm,TwnhsE,2Story,10,5,1998,1999,Gable,CompShg,BrkFace,MetalSd,None,0.0,Ex,TA,PConc,Gd,TA,Mn,970.0,GasA,Ex,Y,SBrkr,2393,2,1,Ex,7,Typ,1,Attchd,1998.0,Fin,2.0,846.0,TA,TA,Y,0,0,0,2,2008,WD ,345000,3.5,184
70,RM,62.0,9856,Pave,Reg,Lvl,OldTown,Norm,Norm,1Fam,2Story,5,8,1900,2005,Hip,CompShg,CemntBd,CmentBd,None,0.0,Gd,Gd,PConc,Fa,TA,No,716.0,GasA,Ex,Y,FuseA,2014,5,1,TA,8,Typ,0,Detchd,1900.0,Unf,2.0,624.0,TA,TA,Y,0,0,0,6,2006,WD ,169000,2.0,239
20,RL,84.0,17808,Pave,Reg,Lvl,Edwards,Feedr,Norm,1Fam,1Story,4,5,1946,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,484.0,GasA,TA,N,SBrkr,1242,2,1,TA,4,Mod,0,Attchd,1946.0,Unf,1.0,336.0,TA,TA,N,0,0,0,7,2007,WD ,109900,1.0,0
60,RL,74.0,9627,Pave,Reg,Lvl,Mitchel,Norm,Norm,1Fam,2Story,7,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,94.0,TA,TA,PConc,Gd,TA,Av,996.0,GasA,Ex,Y,SBrkr,2000,3,1,TA,9,Typ,1,Attchd,1993.0,Fin,3.0,650.0,TA,TA,Y,190,0,0,11,2006,WD ,188000,2.5,48
